time,temp_f,rh_pct,precip_in,wind_mph,solar_wm2,snow,fems_mc10,fems_mc100,fems_mc1000,fems_sc,fems_erc,fems_bi
2026-04-26T11:00:00Z,40,73,0,10,0,0,9.14,10.8,13.31,0,31.46,0.71
2026-04-26T12:00:00Z,38,81,0,7,0,0,10.53,10.8,13.3,0.75,32.49,13.05
2026-04-26T13:00:00Z,36,88,0,4,5,0,11.86,10.79,13.3,0.69,32.39,12.6
2026-04-26T14:00:00Z,39,78,0,7,62,0,12.88,10.78,13.3,1,32.19,14.84
2026-04-26T15:00:00Z,43,64,0,13,271,0,12.36,10.7,13.09,2.1,33.89,21.39
2026-04-26T16:00:00Z,42,63,0,12,277,0,13.26,10.77,13.08,2.31,34.54,22.56
2026-04-26T17:00:00Z,45,51,0,21,474,0,13,10.76,13.08,4.61,35.61,31.44
2026-04-26T18:00:00Z,48,43,0,22,765,0,13.09,10.75,13.07,5.29,36.65,33.94
2026-04-26T19:00:00Z,49,44,0,20,809,0,13.38,10.74,13.06,5.02,37.46,33.48
2026-04-26T20:00:00Z,46,48,0,19,645,0,13.16,10.72,13.05,4.9,38.13,33.38
2026-04-26T21:00:00Z,45,50,0,11,170,0,12.95,10.71,13.04,2.83,38.38,26
2026-04-26T22:00:00Z,44,51,0,15,186,0,12.77,10.7,13.04,3.74,38.21,29.52
2026-04-26T23:00:00Z,43,56,0,15,125,0,12.59,10.69,13.03,3.67,38.01,29.18
2026-04-27T00:00:00Z,43,62,0,15,142,0,12.43,10.68,13.02,3.55,37.59,28.59
2026-04-27T01:00:00Z,42,60,0,12,123,0,12.3,10.67,13.02,2.77,37.25,25.4
2026-04-27T02:00:00Z,41,67,0,8,19,0,12.4,10.74,13.22,1.94,36.34,21.31
2026-04-27T03:00:00Z,41,67,0,11,0,0,12.45,10.73,13.22,2.39,35.77,23.31
2026-04-27T04:00:00Z,39,70,0,7,0,0,12.5,10.73,13.21,1.64,35.38,19.48
2026-04-27T05:00:00Z,38,72,0,2,0,0,12.44,10.72,13.21,1,35.05,15.47
2026-04-27T06:00:00Z,33,79,0,2,0,0,12.52,10.72,13.21,0.95,34.56,14.99
2026-04-27T07:00:00Z,27,90,0,1,0,0,12.77,10.72,13.2,0.77,33.56,13.43
2026-04-27T08:00:00Z,24,92,0,1,0,0,13.01,10.73,13.2,0.58,32.32,11.59
2026-04-27T09:00:00Z,23,94,0,0,0,0,13.27,10.75,13.2,0.41,31.48,9.72
2026-04-27T10:00:00Z,22,94,0,0,0,0,13.54,10.75,13.2,0.29,30.88,8.25
2026-04-27T11:00:00Z,19,91,0,0,0,0,13.8,10.74,12.99,0.26,31.09,7.91
2026-04-27T12:00:00Z,19,92,0,0,0,0,14.03,10.74,13.04,0.28,30.94,8.07
2026-04-27T13:00:00Z,20,86,0,0,10,0,14.12,10.7,12.99,0.32,31.24,8.72
2026-04-27T14:00:00Z,38,75,0,4,137,0,13.88,10.74,12.99,0.64,32.02,12.1
2026-04-27T15:00:00Z,43,55,0,10,331,0,13.78,10.69,12.98,1.67,33.52,19.15
2026-04-27T16:00:00Z,46,35,0,13,548,0,13.9,10.69,12.98,2.68,35.2,24.37
2026-04-27T17:00:00Z,51,32,0,9,711,0,14.14,10.7,12.97,2.2,36.68,22.7
2026-04-27T18:00:00Z,51,30,0,13,896,0,13.92,10.71,12.97,3.27,37.94,27.66
2026-04-27T19:00:00Z,53,26,0,13,805,0,13.6,10.7,12.96,3.46,38.96,28.74
2026-04-27T20:00:00Z,55,24,0,12,1026,0,13.29,10.69,12.95,3.38,39.81,28.7
2026-04-27T21:00:00Z,57,18,0,14,951,0,12.95,10.68,12.93,4.13,40.58,31.73
2026-04-27T22:00:00Z,56,15,0,15,873,0,12.64,10.68,12.92,4.64,41.26,33.77
2026-04-27T23:00:00Z,55,16,0,16,706,0,12.37,10.72,12.91,5.19,41.78,35.73
2026-04-28T00:00:00Z,54,17,0,15,498,0,12.15,10.75,12.9,5,42.16,35.29
2026-04-28T01:00:00Z,51,19,0,13,271,0,11.97,10.77,12.89,4.38,42.33,33.26
2026-04-28T02:00:00Z,46,25,0,10,63,0,11.82,10.79,12.89,3.45,42.38,29.8
2026-04-28T03:00:00Z,43,32,0,8,0,0,11.69,10.8,12.89,2.76,42.03,26.81
2026-04-28T04:00:00Z,35,40,0,2,0,0,11.58,10.88,12.88,1.49,41.31,20.01
2026-04-28T05:00:00Z,29,52,0,0,0,0,11.7,10.91,12.88,1.23,40.31,18.11
2026-04-28T06:00:00Z,31,52,0,5,0,0,11.64,10.95,12.88,1.66,39.16,20.53
2026-04-28T07:00:00Z,24,61,0,3,0,0,11.66,10.96,12.88,1.32,38.42,18.31
2026-04-28T08:00:00Z,20,66,0,0,0,0,11.68,10.83,12.88,1.03,37.8,16.24
2026-04-28T09:00:00Z,19,68,0,1,0,0,11.65,10.84,12.88,1.03,37.17,16.09
2026-04-28T10:00:00Z,17,71,0,0,0,0,11.62,10.84,12.88,0.95,36.7,15.41
2026-04-28T11:00:00Z,16,73,0,0,0,0,11.59,10.84,12.88,0.91,36.31,15.07
2026-04-28T12:00:00Z,15,74,0,0,0,0,11.53,10.85,12.87,0.88,36,14.78
2026-04-28T13:00:00Z,18,68,0,0,12,0,11.45,10.8,12.87,0.87,35.95,14.67
2026-04-28T14:00:00Z,36,52,0,0,135,0,11.39,10.76,12.87,0.89,36.2,14.86
2026-04-28T15:00:00Z,48,31,0,3,342,0,11.39,10.76,12.87,1.2,37.33,17.29
2026-04-28T16:00:00Z,50,22,0,6,556,0,11.34,10.77,12.87,1.74,38.75,20.87
2026-04-28T17:00:00Z,54,20,0,3,727,0,11.19,10.78,12.87,1.42,39.97,19.28
2026-04-28T18:00:00Z,58,15,0,5,913,0,10.98,10.79,12.86,1.82,41.01,21.9
2026-04-28T19:00:00Z,62,14,0,8,1018,0,10.72,10.8,12.85,2.58,41.95,25.94
2026-04-28T20:00:00Z,60,12,0,10,874,0,10.45,10.77,12.84,3.26,42.76,29.16
2026-04-28T21:00:00Z,61,12,0,11,996,0,10.21,10.79,12.83,3.73,43.34,31.22
2026-04-28T22:00:00Z,62,13,0,14,872,0,9.98,10.81,12.82,4.92,43.87,35.67
2026-04-28T23:00:00Z,62,13,0,11,703,0,9.77,10.8,12.81,4.07,44.31,32.84
2026-04-29T00:00:00Z,62,10,0,12,497,0,9.59,10.82,12.8,4.52,44.59,34.57
2026-04-29T01:00:00Z,58,12,0,11,238,0,9.45,10.83,12.8,4.25,44.79,33.65
2026-04-29T02:00:00Z,54,15,0,7,37,0,9.33,10.84,12.79,3.01,44.86,28.74
2026-04-29T03:00:00Z,43,24,0,5,1,0,9.23,10.85,12.79,2.43,44.72,26.01
2026-04-29T04:00:00Z,36,32,0,1,0,0,9.35,10.86,12.78,1.61,44.14,21.42
2026-04-29T05:00:00Z,31,39,0,1,0,0,9.3,10.86,12.78,1.47,43.34,20.32
2026-04-29T06:00:00Z,28,43,0,2,0,0,9.26,10.86,12.78,1.43,42.39,19.92
2026-04-29T07:00:00Z,25,47,0,2,0,0,9.35,10.86,12.78,1.34,41.52,19.15
2026-04-29T08:00:00Z,24,48,0,0,0,0,9.33,10.86,12.78,1.15,40.86,17.67
2026-04-29T09:00:00Z,22,53,0,0,0,0,9.3,10.86,12.78,1.11,40.38,17.32
2026-04-29T10:00:00Z,20,54,0,0,0,0,9.28,10.87,12.78,1.08,39.93,17.01
2026-04-29T11:00:00Z,19,59,0,0,0,0,9.25,10.87,12.77,1.05,39.55,16.75
2026-04-29T12:00:00Z,19,59,0,0,0,0,9.32,10.86,12.77,1.03,39.12,16.47
2026-04-29T13:00:00Z,22,57,0,0,13,0,9.3,10.86,12.77,1.01,38.87,16.29
2026-04-29T14:00:00Z,41,37,0,0,134,0,9.19,10.86,12.77,1.02,39.03,16.37
2026-04-29T15:00:00Z,53,27,0,6,341,0,9.11,10.85,12.77,1.74,40.05,21.2
2026-04-29T16:00:00Z,56,23,0,6,560,0,9.07,10.85,12.77,1.86,41.19,22.17
2026-04-29T17:00:00Z,58,20,0,5,756,0,9.03,10.84,12.76,1.81,42.13,22.09
2026-04-29T18:00:00Z,61,16,0,7,911,0,8.92,10.82,12.75,2.32,42.97,25
2026-04-29T19:00:00Z,62,13,0,12,1008,0,8.77,10.79,12.75,3.77,43.73,31.52
2026-04-29T20:00:00Z,64,11,0,12,1040,0,8.59,10.76,12.73,4.01,44.43,32.64
2026-04-29T21:00:00Z,65,13,0,13,995,0,8.41,10.71,12.72,4.58,45.08,34.96
2026-04-29T22:00:00Z,65,13,0,11,875,0,8.24,10.67,12.7,4.11,45.6,33.42
2026-04-29T23:00:00Z,65,12,0,12,704,0,8.09,10.63,12.69,4.59,45.98,35.31
2026-04-30T00:00:00Z,62,12,0,12,463,0,7.97,10.6,12.68,4.69,46.26,35.75
2026-04-30T01:00:00Z,61,12,0,11,184,0,7.87,10.57,12.67,4.35,46.39,34.56
2026-04-30T02:00:00Z,57,12,0,8,101,0,7.76,10.56,12.66,3.37,46.47,30.75
2026-04-30T03:00:00Z,51,16,0,4,2,0,7.67,10.54,12.65,2.29,46.45,25.76
2026-04-30T04:00:00Z,44,23,0,1,0,0,7.8,10.53,12.65,1.72,46.13,22.52
2026-04-30T05:00:00Z,38,32,0,0,0,0,7.74,10.52,12.64,1.54,45.63,21.28
2026-04-30T06:00:00Z,35,37,0,1,0,0,7.84,10.51,12.64,1.45,44.69,20.51
2026-04-30T07:00:00Z,33,41,0,2,0,0,7.81,10.51,12.64,1.43,43.78,20.18
2026-04-30T08:00:00Z,30,44,0,1,0,0,7.87,10.5,12.64,1.26,43,18.85
2026-04-30T09:00:00Z,26,49,0,0,0,0,7.84,10.49,12.63,1.16,42.42,18.04
2026-04-30T10:00:00Z,23,55,0,0,0,0,7.82,10.49,12.63,1.11,41.86,17.63
2026-04-30T11:00:00Z,22,54,0,0,0,0,7.83,10.49,12.63,1.08,41.28,17.24
2026-04-30T12:00:00Z,22,55,0,0,0,0,7.83,10.48,12.63,1.05,40.9,16.98
2026-04-30T13:00:00Z,26,52,0,0,13,0,7.82,10.48,12.63,1.04,40.69,16.83
2026-04-30T14:00:00Z,45,33,0,1,137,0,7.79,10.48,12.63,1.09,40.89,17.29
2026-04-30T15:00:00Z,56,22,0,9,343,0,7.75,10.47,12.62,2.35,41.95,24.87
2026-04-30T16:00:00Z,58,20,0,5,562,0,7.71,10.46,12.62,1.75,43.09,22.01
2026-04-30T17:00:00Z,61,17,0,5,755,0,7.75,10.44,12.61,1.87,43.98,22.9
2026-04-30T18:00:00Z,63,14,0,6,912,0,7.78,10.41,12.6,2.2,44.73,24.84
2026-04-30T19:00:00Z,63,15,0,10,1009,0,7.82,10.38,12.59,3.34,45.37,30.29
2026-04-30T20:00:00Z,65,14,0,5,1038,0,7.8,10.34,12.58,2.25,45.92,25.41
2026-04-30T21:00:00Z,67,14,0,4,956,0,7.66,10.3,12.56,2.15,46.47,25.03
2026-04-30T22:00:00Z,66,12,0,12,862,0,7.53,10.25,12.54,4.51,46.91,35.34
2026-04-30T23:00:00Z,66,12,0,12,713,0,7.41,10.22,12.52,4.65,47.29,35.98
2026-05-01T00:00:00Z,65,11,0,12,508,0,7.31,10.19,12.51,4.75,47.57,36.44
2026-05-01T01:00:00Z,63,12,0,9,283,0,7.22,10.16,12.49,3.75,47.72,32.7
2026-05-01T02:00:00Z,56,15,0,6,72,0,7.12,10.14,12.48,2.85,47.8,28.84
2026-05-01T03:00:00Z,45,25,0,3,1,0,7.22,10.13,12.47,2.07,47.49,24.84
2026-05-01T04:00:00Z,40,29,0,1,0,0,7.18,10.12,12.47,1.63,46.88,22.1
2026-05-01T05:00:00Z,36,35,0,1,0,0,7.26,10.11,12.47,1.48,46.03,20.99
2026-05-01T06:00:00Z,34,38,0,2,0,0,7.23,10.18,12.46,1.46,45.12,20.68
2026-05-01T07:00:00Z,32,43,0,1,0,0,7.29,10.26,12.46,1.28,44.28,19.3
2026-05-01T08:00:00Z,32,42,0,4,0,0,7.26,10.25,12.46,1.57,43.65,21.03
2026-05-01T09:00:00Z,32,43,0,3,0,0,7.24,10.25,12.46,1.4,43.28,19.86
2026-05-01T10:00:00Z,26,51,0,0,0,0,7.27,10.1,12.45,1.12,43.08,17.93
2026-05-01T11:00:00Z,25,55,0,1,0,0,7.25,10.24,12.45,1.14,42.48,17.92
2026-05-01T12:00:00Z,23,56,0,1,0,0,7.23,10.07,12.45,1.1,42.13,17.61
2026-05-01T13:00:00Z,25,56,0,1,9,0,7.21,10.07,12.45,1.08,41.81,17.38
2026-05-01T14:00:00Z,44,34,0,0,139,0,7.2,10.06,12.45,1.04,41.88,17.09
2026-05-01T15:00:00Z,56,23,0,10,342,0,7.17,10.06,12.44,2.54,42.95,26.06
2026-05-01T16:00:00Z,59,20,0,5,561,0,7.32,10.05,12.44,1.74,44.06,22.18
2026-05-01T17:00:00Z,58,19,0,5,609,0,7.34,10.03,12.43,1.86,44.95,23.06
2026-05-01T18:00:00Z,64,16,0,6,840,0,7.46,10.01,12.42,2.17,45.62,24.92
2026-05-01T19:00:00Z,61,17,0,9,556,0,7.46,9.98,12.41,3.01,46.25,29.15
2026-05-01T20:00:00Z,62,16,0,11,798,0,7.52,9.96,12.4,3.7,46.63,32.19
2026-05-01T21:00:00Z,63,16,0,11,500,0,7.58,9.94,12.39,3.84,46.96,32.83
2026-05-01T22:00:00Z,66,14,0,8,775,0,7.57,9.92,12.37,3.06,47.24,29.66
2026-05-01T23:00:00Z,62,16,0,10,456,0,7.47,9.89,12.36,3.74,47.57,32.63
2026-05-02T00:00:00Z,59,19,0,15,297,0,7.38,9.87,12.35,5.47,47.68,38.92
2026-05-02T01:00:00Z,59,20,0,11,179,0,7.28,9.86,12.34,3.97,47.59,33.54
2026-05-02T02:00:00Z,56,20,0,8,62,0,7.19,9.84,12.33,2.99,47.44,29.39
2026-05-02T03:00:00Z,51,26,0,2,1,0,7.27,9.83,12.32,1.67,47.14,22.46
2026-05-02T04:00:00Z,48,33,0,4,0,0,7.33,9.98,12.32,1.87,46.41,23.48
2026-05-02T05:00:00Z,42,38,0,0,0,0,7.28,9.97,12.31,1.31,45.67,19.74
2026-05-02T06:00:00Z,37,44,0,4,0,0,7.33,9.97,12.31,1.64,44.88,21.73
2026-05-02T07:00:00Z,35,46,0,4,0,0,7.34,9.96,12.31,1.55,44.13,21.05
2026-05-02T08:00:00Z,31,53,0,1,0,0,7.32,9.95,12.3,1.17,43.55,18.37
2026-05-02T09:00:00Z,31,51,0,5,0,0,7.3,9.95,12.3,1.59,42.96,20.98
2026-05-02T10:00:00Z,26,59,0,3,0,0,7.28,9.95,12.3,1.29,42.6,19.01
2026-05-02T11:00:00Z,25,60,0,0,0,0,7.26,9.94,12.3,1.03,42.11,17.03
2026-05-02T12:00:00Z,22,65,0,0,0,0,7.36,9.94,12.29,1,41.65,16.73
2026-05-02T13:00:00Z,25,57,0,0,18,0,7.48,9.77,12.29,0.98,41.49,16.57
2026-05-02T14:00:00Z,51,21,0,4,147,0,7.31,9.77,12.29,1.35,42.06,19.32
2026-05-02T15:00:00Z,57,17,0,6,355,0,7.56,9.76,12.29,1.8,43.56,22.37
2026-05-02T16:00:00Z,60,15,0,6,563,0,7.93,9.75,12.28,1.95,44.64,23.48
2026-05-02T17:00:00Z,62,14,0,4,763,0,8.07,9.74,12.27,1.74,45.54,22.49
2026-05-02T18:00:00Z,63,14,0,6,919,0,8.14,9.72,12.26,2.24,46.28,25.47
2026-05-02T19:00:00Z,65,15,0,8,999,0,8.16,9.69,12.25,2.86,46.9,28.68
2026-05-02T20:00:00Z,67,14,0,7,1039,0,8.25,9.67,12.23,2.76,47.37,28.32
2026-05-02T21:00:00Z,65,16,0,7,917,0,8.15,9.64,12.21,2.88,47.84,29.02
2026-05-02T22:00:00Z,68,17,0,6,627,0,8.01,9.62,12.19,2.69,48.17,28.19
2026-05-02T23:00:00Z,71,16,0,7,814,0,7.87,9.6,12.18,2.97,48.37,29.58
2026-05-03T00:00:00Z,64,19,0,5,349,0,7.72,9.58,12.16,2.47,48.54,27.23
2026-05-03T01:00:00Z,64,18,0,7,115,0,7.58,9.57,12.15,2.88,48.43,29.2
2026-05-03T02:00:00Z,59,19,0,5,39,0,7.46,9.55,12.14,2.33,48.31,26.42
2026-05-03T03:00:00Z,49,30,0,1,0,0,7.56,9.68,12.13,1.59,47.79,22.04
2026-05-03T04:00:00Z,43,39,0,0,0,0,7.63,9.67,12.12,1.38,46.87,20.49
2026-05-03T05:00:00Z,43,38,0,0,0,0,7.67,9.66,12.12,1.26,45.78,19.41
2026-05-03T06:00:00Z,39,45,0,1,0,0,7.63,9.66,12.31,1.25,44.67,19.16
2026-05-03T07:00:00Z,35,52,0,0,0,0,7.65,9.65,12.3,1.14,43.93,18.24
2026-05-03T08:00:00Z,33,57,0,0,0,0,7.62,9.65,12.3,1.09,43.14,17.69
2026-05-03T09:00:00Z,30,60,0,0,0,0,7.6,9.7,12.3,1.04,42.42,17.22
2026-05-03T10:00:00Z,29,64,0,0,0,0,7.58,9.75,12.3,1.01,41.82,16.82
2026-05-03T11:00:00Z,31,64,0,0,0,0,7.71,9.74,12.29,0.97,41.27,16.46
2026-05-03T12:00:00Z,31,64,0,0,0,0,7.91,9.74,12.29,0.96,40.92,16.25
2026-05-03T13:00:00Z,33,63,0,0,8,0,8.2,9.74,12.22,0.95,40.89,16.21
2026-05-03T14:00:00Z,50,46,0,0,114,0,8.65,9.73,12.1,0.98,41.32,16.49
2026-05-03T15:00:00Z,60,34,0,8,328,0,8.55,9.62,12.09,2.04,42.71,23.51
2026-05-03T16:00:00Z,63,33,0,10,549,0,9.11,9.61,12.09,2.61,43.68,26.59
2026-05-03T17:00:00Z,65,32,0,13,750,0,9.11,9.47,12.08,3.51,44.73,30.8
2026-05-03T18:00:00Z,66,27,0,14,867,0,9.3,9.46,12.07,3.98,45.36,32.84
2026-05-03T19:00:00Z,68,27,0,17,997,0,9.24,9.45,12.05,5.13,46.04,37.18
2026-05-03T20:00:00Z,58,42,0,12,248,0,8.96,9.44,12.03,3.64,46.35,31.83
2026-05-03T21:00:00Z,63,41,0,6,222,0,8.79,9.44,12.02,2.02,45.62,24.1
2026-05-03T22:00:00Z,68,21,0,13,631,0,8.63,9.43,12.01,3.68,45.84,31.84
2026-05-03T23:00:00Z,68,20,0,12,532,0,8.46,9.43,12,3.62,46.68,31.88
2026-05-04T00:00:00Z,66,21,0,13,362,0,8.27,9.42,11.99,4.1,47.32,33.95
2026-05-04T01:00:00Z,65,23,0,10,171,0,8.08,9.41,11.98,3.31,47.69,30.89
2026-05-04T02:00:00Z,60,24,0,9,78,0,7.92,9.41,11.97,3.04,47.8,29.73
2026-05-04T03:00:00Z,58,25,0,7,1,0,8.02,9.4,11.96,2.5,47.61,27.12
2026-05-04T04:00:00Z,49,35,0,1,0,0,8.08,9.48,11.95,1.43,47.16,20.87
2026-05-04T05:00:00Z,43,41,0,3,0,0,8.01,9.48,12.14,1.55,45.89,21.43
2026-05-04T06:00:00Z,53,37,0,9,0,0,8.06,9.47,12.14,2.54,45.13,26.67
2026-05-04T07:00:00Z,52,40,0,9,0,0,8.05,9.47,12.14,2.52,45,26.5
2026-05-04T08:00:00Z,50,42,0,7,0,0,7.99,9.53,12.13,2.07,44.76,24.2
2026-05-04T09:00:00Z,49,47,0,7,0,0,8.12,9.53,12.13,2.03,44.38,23.87
2026-05-04T10:00:00Z,48,47,0,10,0,0,8.37,9.52,12.12,2.58,43.87,26.51
2026-05-04T11:00:00Z,48,49,0,9,0,0,8.68,9.52,12.12,2.34,43.48,25.23
2026-05-04T12:00:00Z,45,56,0,3,0,0,9.03,9.52,12.12,1.32,42.94,19.3
2026-05-04T13:00:00Z,42,64,0,2,10,0,9.38,9.51,12.11,1.17,42.07,18.04
2026-05-04T14:00:00Z,47,59,0,8,61,0,9.77,9.56,12.11,1.95,41.35,22.68
2026-05-04T15:00:00Z,50,45,0,11,163,0,10.27,9.51,11.91,2.56,41.91,25.87
2026-05-04T16:00:00Z,51,52,0,12,338,0,10.05,9.5,11.91,2.88,42.65,27.51
2026-05-04T17:00:00Z,52,50,0,14,352,0,10.13,9.5,11.9,3.41,42.97,29.84
2026-05-04T18:00:00Z,55,40,0,16,580,0,10.17,9.49,11.9,4.02,43.4,32.32
2026-05-04T19:00:00Z,58,34,0,13,736,0,10.23,9.5,11.89,3.39,44.07,30.11
2026-05-04T20:00:00Z,59,32,0,17,739,0,10.3,9.53,11.88,4.68,44.69,35.14
2026-05-04T21:00:00Z,59,33,0,16,690,0,10.02,9.52,11.87,4.54,45.35,34.9
2026-05-04T22:00:00Z,58,35,0,15,610,0,9.76,9.51,11.86,4.33,45.78,34.29
2026-05-04T23:00:00Z,58,33,0,14,472,0,9.51,9.45,11.85,4.06,46.08,33.41
2026-05-05T00:00:00Z,56,39,0,12,341,0,9.28,9.47,11.84,3.48,46.15,31.13
2026-05-05T01:00:00Z,53,37,0,9,112,0,9.1,9.48,11.83,2.65,45.9,27.38
2026-05-05T02:00:00Z,51,31,0,8,30,0,8.98,9.48,11.83,2.4,45.84,26.14
2026-05-05T03:00:00Z,49,33,0,10,1,0,9.11,9.49,11.82,2.85,45.76,28.27
2026-05-05T04:00:00Z,48,38,0,11,0,0,9.19,9.49,12.01,3.06,45.08,29.01
2026-05-05T05:00:00Z,46,45,0,11,0,0,9.18,9.49,12.01,2.96,44.65,28.47
2026-05-05T06:00:00Z,44,43,0,7,0,0,9.15,9.48,12,2.03,44.15,23.79
2026-05-05T07:00:00Z,43,40,0,9,0,0,9.15,9.48,12,2.4,44.01,25.68
2026-05-05T08:00:00Z,41,46,0,4,0,0,9.1,9.48,12,1.51,43.96,20.75
2026-05-05T09:00:00Z,40,54,0,5,0,0,9.14,9.48,11.99,1.62,43.52,21.31
2026-05-05T10:00:00Z,40,65,0,7,0,0,9.29,9.48,11.99,1.85,42.58,22.45
2026-05-05T11:00:00Z,33,80,0,2,0,0,9.48,9.47,11.99,1.07,41.12,17.18
2026-05-05T12:00:00Z,32,79,0,3,0,0,9.69,9.47,11.99,1.02,39.59,16.47
2026-05-05T13:00:00Z,31,84,0,0,17,0,10.02,9.47,11.98,0.77,38.82,14.33
2026-05-05T14:00:00Z,43,68,0,4,149,0,10.55,9.47,11.8,1.01,38.95,16.32
2026-05-05T15:00:00Z,44,64,0,5,253,0,11.34,9.47,11.79,1.25,39.47,18.12
2026-05-05T16:00:00Z,48,45,0,9,261,0,11.07,9.47,11.79,2,40.67,22.76
2026-05-05T17:00:00Z,52,33,0,9,649,0,10.96,9.47,11.79,2.2,42.1,24.15
2026-05-05T18:00:00Z,53,45,0,9,713,0,11.09,9.46,11.78,2.35,43.17,25.2
2026-05-05T19:00:00Z,53,33,0,11,794,0,11.32,9.46,11.77,2.88,43.7,27.85
2026-05-05T20:00:00Z,46,59,0,14,231,0,11.27,9.46,11.77,3.68,44,31.26
2026-05-05T21:00:00Z,44,83,0.03,8,159,0,11.43,9.52,11.76,0,31.97,0
2026-05-05T22:00:00Z,48,63,0.01,5,351,0,15.09,9.53,11.76,0,28.66,0
2026-05-05T23:00:00Z,45,69,0,8,213,0,18.68,9.55,11.76,0,30.85,0
2026-05-06T00:00:00Z,42,77,0,7,95,0,19.64,9.57,11.93,0.75,32.34,13.06
2026-05-06T01:00:00Z,44,65,0,6,77,0,19.7,9.58,11.93,1.06,33.56,15.56
2026-05-06T02:00:00Z,42,65,0,6,20,0,19.95,9.59,11.93,1.29,34.45,17.22
2026-05-06T03:00:00Z,39,78,0,1,0,0,19.91,9.6,11.92,0.87,34.79,14.48
2026-05-06T04:00:00Z,38,83,0,4,0,0,19.85,9.61,11.92,1,34.12,15.28
2026-05-06T05:00:00Z,35,87,0,1,0,0,19.82,9.62,11.99,0.66,33.19,12.45
2026-05-06T06:00:00Z,30,93,0,2,0,0,19.76,9.62,12.05,0.53,32.21,11.09
2026-05-06T07:00:00Z,27,94,0,0,0,0,19.7,9.63,12.05,0.28,31.39,8.12
2026-05-06T08:00:00Z,24,95,0,0,0,0,19.66,9.64,12.05,0.16,30.96,6.24
2026-05-06T09:00:00Z,24,95,0,0,0,0,19.64,9.64,12.05,0.09,30.73,4.74
2026-05-06T10:00:00Z,21,92,0,0,0,0,19.63,9.65,12.05,0.08,30.71,4.54
2026-05-06T11:00:00Z,21,94,0,0,0,0,19.63,9.65,12.05,0.13,30.87,5.63
2026-05-06T12:00:00Z,20,92,0,0,0,0,19.63,9.66,12.04,0.15,30.94,6.07
2026-05-06T13:00:00Z,26,91,0,0,18,0,19.57,9.66,12.04,0.21,31.19,7.17
2026-05-06T14:00:00Z,39,79,0,0,160,0,19.43,9.67,11.9,0.37,32.16,9.36
2026-05-06T15:00:00Z,49,42,0,10,358,0,19.04,9.55,11.9,1.62,34.24,19.07
2026-05-06T16:00:00Z,52,37,0,10,568,0,18.19,9.56,11.9,2.18,36.83,22.62
2026-05-06T17:00:00Z,56,33,0,11,760,0,17.15,9.57,11.9,2.66,38.95,25.43
2026-05-06T18:00:00Z,58,32,0,10,915,0,16.24,9.59,11.89,2.63,40.57,25.81
2026-05-06T19:00:00Z,60,28,0,13,1010,0,15.53,9.64,11.88,3.54,41.77,29.97
2026-05-06T20:00:00Z,61,27,0,13,819,0,14.94,9.7,11.87,3.72,42.7,30.99
2026-05-06T21:00:00Z,63,21,0,13,810,0,14.45,9.79,11.86,3.89,43.39,31.84
2026-05-06T22:00:00Z,65,18,0,8,856,0,13.97,9.89,11.83,2.7,44.11,27.15
2026-05-06T23:00:00Z,65,17,0,8,713,0,13.52,9.99,11.76,2.83,44.86,27.94
2026-05-07T00:00:00Z,64,20,0,13,519,0,13.13,10.08,11.71,4.4,45.41,34.43
2026-05-07T01:00:00Z,63,21,0,8,297,0,12.73,10.16,11.68,2.93,45.66,28.64
2026-05-07T02:00:00Z,57,26,0,4,85,0,12.34,10.22,11.68,1.99,45.66,23.95
2026-05-07T03:00:00Z,44,40,0,0,1,0,12.08,10.59,11.68,1.4,44.84,20.19
2026-05-07T04:00:00Z,38,49,0,0,0,0,12.19,10.6,11.81,1.25,43.18,18.84
2026-05-07T05:00:00Z,36,54,0,3,0,0,12.07,10.61,11.81,1.39,41.94,19.53
2026-05-07T06:00:00Z,34,57,0,3,0,0,12.16,10.62,11.81,1.31,40.95,18.82
2026-05-07T07:00:00Z,30,62,0,2,0,0,12.08,10.62,11.81,1.16,40.33,17.63
2026-05-07T08:00:00Z,28,72,0,0,0,0,12.13,10.63,11.81,0.98,39.57,16.22
2026-05-07T09:00:00Z,29,69,0,2,0,0,12.11,10.63,11.81,1.03,38.79,16.43
2026-05-07T10:00:00Z,28,69,0,0,0,0,12.08,10.64,11.81,0.9,38.52,15.35
2026-05-07T11:00:00Z,25,76,0,0,0,0,12.04,10.64,11.8,0.87,38.29,15.13
2026-05-07T12:00:00Z,23,75,0,0,0,0,12.05,10.64,11.81,0.83,37.87,14.72
2026-05-07T13:00:00Z,32,64,0,5,20,0,12.18,10.65,11.8,1.21,37.79,17.49
2026-05-07T14:00:00Z,50,31,0,3,155,0,12.14,10.37,11.75,1.13,39.17,17.18
2026-05-07T15:00:00Z,58,26,0,2,363,0,12.1,10.39,11.68,1.18,41.18,17.99
2026-05-07T16:00:00Z,63,19,0,9,582,0,12.25,10.4,11.68,2.44,42.58,25.47
2026-05-07T17:00:00Z,65,14,0,9,777,0,11.92,10.43,11.68,2.65,43.9,26.83
2026-05-07T18:00:00Z,67,11,0,9,933,0,11.5,10.47,11.68,2.86,45.01,28.14
2026-05-07T19:00:00Z,69,10,0,8,1023,0,11.1,10.51,11.68,2.83,45.92,28.25
